place_id,place_name,address,r_library,r_kidcafe,r_play,r_park,r_house
570,볕우물공원,서울특별시 강동구 고덕로 24길 23,0,0,1,0,0
571,가양어린이공원,서울특별시 강서구 허준로 30,0,0,1,0,0
572,다래 어린이공원,서울특별시 은평구 응암로12길 26,0,0,1,0,0
573,영축산 근린공원 놀이터,서울특별시 노원구 월계로44나길 31-4,0,0,1,0,0
574,개나리어린이공원,서울특별시 은평구 가좌로11길 ,0,0,1,0,0
575,염창소공원,서울특별시 강서구 공항대로 583,0,0,1,0,0
576,양지근린공원,서울특별시 노원구 한글비석로5길 62,0,0,1,0,0
577,아리수 어린이공원,서울특별시 강서구 양천로75길 46,0,0,1,0,0
578,용양봉저정공원,서울특별시 동작구 노량진로32길 29-6,0,0,1,0,0
579,행복한 소공원,서울특별시 서대문구 홍제원길 30,0,0,1,0,0
580,도리미소공원,서울특별시 영등포구 도영로22길 22,0,0,1,0,0
581,송죽마을마당,서울특별시 서대문구 송죽길 69,0,0,1,0,0
582,신길바라기공원,서울특별시 영등포구 도신로 68,0,0,1,0,0
583,계남근린공원 쉼터,서울특별시 구로구 고척로45길 1,0,0,1,0,0
584,샛별어린이공원( 화장실기반설치공사안내),서울특별시 동대문구 한천로18길 52,0,0,1,0,0
585,(동선동) 1385. 성신여대입구역 3번출구 앞,서울특별시 성북구 동소문로 지하102,0,0,1,0,0
586,[자곡동]못골 어린이공원,서울특별시 강남구 자곡로7길 8-6,0,0,1,0,0
587,한보 미도 맨션 1.2차 아파트 놀이터 5,서울특별시 강남구 삼성로 150,0,0,1,0,0
588,한보 미도 맨션 1.2차 아파트 놀이터 4,서울특별시 강남구 삼성로 150,0,0,1,0,0
589,한보 미도 맨션 1.2차 아파트 놀이터 3,서울특별시 강남구 삼성로 150,0,0,1,0,0
590,한보 미도 맨션 1.2차 아파트 놀이터 2,서울특별시 강남구 삼성로 150,0,0,1,0,0
591,한보 미도 맨션 1.2차 아파트 놀이터 1,서울특별시 강남구 삼성로 150,0,0,1,0,0
592,양재천 탄천 생태학습 전시관,서울특별시 강남구 남부순환로 3143,0,0,1,0,0
593,불암산더불어숲,서울특별시 노원구 한글비석로4길 93-40,0,0,1,0,0
594,[도봉구]꽃피는 숲속마을,서울특별시 도봉구 시루봉로6길 33,0,0,1,0,0
595,[장안2동]마로니에 공원 내 화장실 기반시설 설치공사 안내,서울특별시 동대문구 장한로28가길 44,0,0,1,0,0
596,강남그린웨이(Green-Way)공원,서울특별시 강남구 논현로22길 78,0,0,1,0,0
597,(삼선동) 1336. 성북3교 위 따릉이 대여소,서울특별시 성북구 보문로 192,0,0,1,0,0
598,유아동네숲터,서울특별시 영등포구 양평로22사길 1-2,0,0,1,0,0
599,(삼선동) 1305. 성북구청 따릉이 대여소,서울특별시 성북구 보문로 168,0,0,1,0,0
600,텃골 어린이놀이터,서울특별시 구로구 경인로15길 22,0,0,1,0,0
601,고척돔쉼터,서울특별시 구로구 경인로 430,0,0,1,0,0
602,마포새빛문화섬,서울특별시 마포구 독막로12길 21,0,0,1,0,0
603,양평마을마당,서울특별시 영등포구 영등포로3길 5,0,0,1,0,0
604,개포 우성 2차 아파트 놀이터 ,서울특별시 강남구 남부순환로 2912,0,0,1,0,0
605,개포 우성 1차 아파트 놀이터 2,서울특별시 강남구 선릉로 120,0,0,1,0,0
606,개포 우성 1차 아파트 놀이터 1,서울특별시 강남구 선릉로 120,0,0,1,0,0
607,레미안블레스티지 아파트 놀이터2,서울특별시 강남구 선릉로 8,0,0,1,0,0
608,레미안블레스티지 아파트 놀이터1,서울특별시 강남구 선릉로 8,0,0,1,0,0
609,연지어린이공원,서울특별시 종로구 연지동 136-92,0,0,1,0,0
610,대치 우성아파트 놀이터,서울특별시 강남구 영동대로 230,0,0,1,0,0
611,대치쌍용 2차 아파트 놀이터,서울특별시 강남구 영동대로 220,0,0,1,0,0
612,대치쌍용 1차 아파트 놀이터 2,서울특별시 강남구 영동대로 210,0,0,1,0,0
613,대치쌍용 1차 아파트 놀이터 1,서울특별시 강남구 영동대로 210,0,0,1,0,0
614,[양재2동] 서초문화예술공원 힐링텃밭 ,서울특별시 서초구 바우뫼로12길 40,0,0,1,0,0
615,개포 레미안포레스트 아파트 놀이터2,서울특별시 강남구 개포로 264,0,0,1,0,0
616,개포 레미안포레스트 아파트  놀이터1,서울특별시 강남구 개포로 264,0,0,1,0,0
617,개포동 달터공원 내 야외학습장,서울특별시 강남구 개포로 261,0,0,1,0,0
618,압구정 은행나무공원,서울특별시 강남구 압구정로33길 48,0,0,1,0,0
619,고산자교(동대문구걷기코스2-청계천),서울특별시 동대문구 청계천로 549,0,0,1,0,0
620,신도림1차 푸르지오 쉼터,서울특별시 구로구 경인로 661,0,0,1,0,0
621,용산공원 부분개방 부지,서울특별시 용산구 서빙고로 221,0,0,1,0,0
622,고척로 쉼터,서울특별시 구로구 고척로 94-3,0,0,1,0,0
623,한강뚝섬벽천놀이터,서울특별시 광진구 강변북로 2202,0,0,1,0,0
624,새푸리소공원,서울특별시 용산구 이촌로 181,0,0,1,0,0
625,압구정 한양 5차 아파트 놀이터,서울특별시 강남구 압구정로 401,0,0,1,0,0
626,압구정 한양4차 아파트 놀이터,서울특별시 강남구 압구정로 313,0,0,1,0,0
627,압구정 한양 3차 아파트 놀이터,서울특별시 강남구 압구정로 321,0,0,1,0,0
628,압구정 한양 2차 아파트 놀이터,서울특별시 강남구 압구정로 347,0,0,1,0,0
629,압구정 한양1차 아파트 놀이터 1,서울특별시 강남구 압구정로 321,0,0,1,0,0
630,압구정 한양1차 아파트 놀이터 2,서울특별시 강남구 압구정로 321,0,0,1,0,0
631,[양재2동] 매헌시민의숲 어린이놀이터,서울특별시 서초구 매헌로 99,0,0,1,0,0
632,청담 근린공원,서울특별시 강남구 학동로 95길 19,0,0,1,0,0
633,디에이치자이개포 놀이터,서울특별시 강남구 영동대로 22,0,0,1,0,0
634,가리봉 마을마당,서울특별시 구로구 남부순환로105길 166,0,0,1,0,0
635,X-Game 장,서울특별시 동대문구 한천로43길 22,0,0,1,0,0
636,성일어린이공원,서울특별시 성동구 왕십리로16길 12-21,0,0,1,0,0
637,응봉산 공원,서울특별시 성동구 독서당로 362,0,0,1,0,0
638,(돈암동) 1302. 한성대입구역 6번 출구 뒤(삼선교 따릉이 대여소),서울특별시 성북구 동소문로 1,0,0,1,0,0
639,동그라미쉼터,서울특별시 서대문구 북아현로1가길 20,0,0,1,0,0
640,청량리역광장 힐링산책길,서울특별시 동대문구 왕산로 214,0,0,1,0,0
641,현대 까르띠에 710 아파트 놀이터,서울특별시 강남구 언주로86길 12,0,0,1,0,0
642,동부 센트레빌 아파트 놀이터,서울특별시 강남구 선릉로 423,0,0,1,0,0
643,역삼 자이아파트 놀이터 2,서울특별시 강남구 언주로 420,0,0,1,0,0
644,역삼 자이 아파트놀이터 1,서울특별시 강남구 언주로 420,0,0,1,0,0
645,별빛내리천 신림 2교,서울특별시 관악구 신림로 223,0,0,1,0,0
646,햇살어린이공원,서울특별시 중랑구 봉우재로32길 72,0,0,1,0,0
647,열매어린이공원,서울특별시 중랑구 봉우재로20길 49-4,0,0,1,0,0
648,자락길 작은쉼터공원,서울특별시 구로구 중앙로15길 132-17,0,0,1,0,0
649,배봉산근린공원 황톳길,서울특별시 동대문구 한천로43길 22,0,0,1,0,0
650,삼성동 롯데캐슬 프리미어 아파트 놀이터,서울특별시 강남구 선릉로126길 22,0,0,1,0,0
651,삼성동 서광 아파트 놀이터,서울특별시 강남구 선릉로130길 19,0,0,1,0,0
652,래미안 삼성 2차 아파트 놀이터,서울특별시 강남구 선릉로130길 20,0,0,1,0,0
653,역삼 2차 아이파크 놀이터,서울특별시 강남구 도곡로57길 12,0,0,1,0,0
654,[일원동]디에이치 포레센트 아파트 놀이터,서울특별시 강남구 개포로110길 38,0,0,1,0,0
655,[도봉구]대창어린이공원,서울특별시 도봉구 덕릉로66길 17,0,0,1,0,0
656,[내곡동] 아랫샘어린이공원,서울특별시 서초구 샘마을2길 42,0,0,1,0,0
657,(현재 조성중) (성북동) 성북역사문화공원,서울특별시 성북구 성북로21길 31,0,0,1,0,0
658,새싹 어린이공원,서울특별시 중랑구 동일로92길 40,0,0,1,0,0
659,삼성산2터널 상부공원,서울특별시 금천구 탑골로5길 60,0,0,1,0,0
660,[양재2동] 구룡어린이공원,서울특별시 서초구 논현로5길 29,0,0,1,0,0
661,독서당 공원,서울특별시 성동구 금호로 56,0,0,1,0,0
662,(정릉동) 1314. 정릉꿈에그린1단지 201동 앞(서울시 따릉이),서울특별시 성북구  정릉동 1037,0,0,1,0,0
663,우면 수변공원,서울특별시 서초구 양재대로2길 109,0,0,1,0,0
664,송계어린이공원,서울특별시 중랑구 동일로95길 29,0,0,1,0,0
665,우면동 우솔마을 인라인 스케이트장,서울특별시 서초구 양재대로2길 116-19,0,0,1,0,0
666,석계역 문화공원,서울특별시 노원구 화랑로 331,0,0,1,0,0
667,도곡렉슬아파트 놀이터 6,서울특별시 강남구 선릉로 221,0,0,1,0,0
668,도곡렉슬아파트 놀이터 5,서울특별시 강남구 선릉로 221,0,0,1,0,0
669,도곡렉슬아파트 놀이터 4,서울특별시 강남구 선릉로 221,0,0,1,0,0
670,도곡렉슬 아파트 놀이터 3,서울특별시 강남구 선릉로 221,0,0,1,0,0
671,도곡렉슬아파트 놀이터 2,서울특별시 강남구 선릉로 221,0,0,1,0,0
672,도곡렉슬아파트 놀이터 1,서울특별시 강남구 선릉로 221,0,0,1,0,0
673,강남신동아파밀리에 1단지 놀이터2,서울특별시 강남구 헌릉로590길 100,0,0,1,0,0
674,강남신동아파밀리에 1단지 놀이터1,서울특별시 강남구 헌릉로590길 100,0,0,1,0,0
675,래미안포레 놀이터3,서울특별시 강남구 밤고개로21길 25,0,0,1,0,0
676,래미안포레 놀이터2,서울특별시 강남구 밤고개로21길 25,0,0,1,0,0
677,[내곡] 신원천수변공원,서울특별시 서초구 헌릉로 210,0,0,1,0,0
678,래미안포레 유아놀이터,서울특별시 강남구 밤고개로21길 25,0,0,1,0,0
679,래미안포레 놀이터1,서울특별시 강남구 밤고개로21길 25,0,0,1,0,0
680,마장마을마당,서울특별시 성동구 마장로39길 10,0,0,1,0,0
681,강남신동아파밀리에2단지 놀이터2,서울특별시 강남구 헌릉로590길 10,0,0,1,0,0
682,강남신동아파밀리에2단지 놀이터1,서울특별시 강남구 헌릉로590길 10,0,0,1,0,0
683,일원 에코 파크,서울특별시 강남구 양재대로 55길 12,0,0,1,0,0
684,삼성 은행나무 공원,서울특별시 강남구 삼성동 11,0,0,1,0,0
685,공개공지 쉼터,서울특별시 구로구 경인로27길 7,0,0,1,0,0
686,세곡리엔파크 3단지 놀이터2,서울특별시 강남구 헌릉로590길 11,0,0,1,0,0
687,세곡리엔파크 3단지 놀이터1,서울특별시 강남구 헌릉로590길 11,0,0,1,0,0
688,세곡리엔파크 4단지 놀이터,서울특별시 강남구 헌릉로590길 88,0,0,1,0,0
689,세곡해오름근린공원,서울특별시 강남구 헌릉로590길 55,0,0,1,0,0
690,강남데시앙파크 놀이터2,서울특별시 강남구 헌릉로590길 63,0,0,1,0,0
691,강남데시앙파크 놀이터1,서울특별시 강남구 헌릉로590길 63,0,0,1,0,0
692,(장위동) 1571. 북서울 꿈의 숲 따릉이 대여소,서울특별시 성북구 돌곶이로 220,0,0,1,0,0
693,(장위동) [분수놀이터] 상길례문화공원,서울특별시 성북구 돌곶이로 220,0,0,1,0,0
694,용답동 쉼터   ,서울특별시 성동구 용답21길 3-2,0,0,1,0,0
695,홀트아동복지회 마포클로버,서울특별시 마포구 동교로 135-4,0,0,1,0,0
696,도담도담 꿈 놀이터,서울특별시 성동구 고산자로 262,0,0,1,0,0
697,유아동네숲터 [개포동],서울특별시 강남구 개포로 509,0,0,1,0,0
698,생각숲길,서울특별시 은평구 통일로78가길 13-84,0,0,1,0,0
699,도성 근린공원,서울특별시 강남구 역삼로 307,0,0,1,0,0
700,래미안 펜타빌 아파트 놀이터,서울특별시 강남구 역삼로 309,0,0,1,0,0
701,역삼 럭키아파트 놀이터 2,서울특별시 강남구 논현로 213,0,0,1,0,0
702,역삼 럭키아파트 놀이터 1,서울특별시 강남구 논현로 213,0,0,1,0,0
703,배봉산 치유숲쉼터,서울특별시 동대문구 한천로43길 12-9,0,0,1,0,0
704,강남LHe편한세상1단지아파트 놀이터3,서울특별시 강남구 헌릉로571길 20,0,0,1,0,0
705,강남LHe편한세상1단지아파트 놀이터2,서울특별시 강남구 헌릉로571길 20,0,0,1,0,0
706,강남LHe편한세상1단지아파트 놀이터1,서울특별시 강남구 헌릉로571길 20,0,0,1,0,0
707,LH강남8단지아파트 병아리놀이터,서울특별시 강남구 자곡로 154,0,0,1,0,0
708,강남효성해링턴코트 실외놀이터,서울특별시 강남구 자곡로 36,0,0,1,0,0
709,풀잎어린이공원 ,서울특별시 강서구 마곡중앙1로 71,0,0,1,0,0
710,초안산 생태공원,서울특별시 도봉구 해등로 32,0,0,1,0,0
711,LH강남아이파크 놀이터4,서울특별시 강남구 자곡로 175,0,0,1,0,0
712,LH강남아이파크 놀이터3,서울특별시 강남구 자곡로 175,0,0,1,0,0
713,LH강남아이파크 놀이터2,서울특별시 강남구 자곡로 175,0,0,1,0,0
714,LH강남아이파크 놀이터1,서울특별시 강남구 자곡로 175,0,0,1,0,0
715,역삼 아이파크 놀이터 2,서울특별시 강남구 역삼로 307,0,0,1,0,0
716,역삼 아이파크 놀이터 1,서울특별시 강남구 역삼로 307,0,0,1,0,0
717,사랑어린이공원,서울특별시 중랑구 겸재로24길 22,0,0,1,0,0
718,햇님어린이공원,서울특별시 중랑구 봉우재로58길 16-5,0,0,1,0,0
719,관악산캠핑숲,서울특별시 관악구 관악산나들길 66,0,0,1,0,0
720,세곡푸르지오 어린이놀이터4,서울특별시 강남구 자곡로 21,0,0,1,0,0
721,세곡푸르지오 어린이놀이터3,서울특별시 강남구 자곡로 21,0,0,1,0,0
722,세곡푸르지오 어린이놀이터2,서울특별시 강남구 자곡로 21,0,0,1,0,0
723,세곡푸르지오 어린이놀이터1,서울특별시 강남구 자곡로 21,0,0,1,0,0
724,샛말어린이공원,서울특별시 동대문구 답십리로23길 30,0,0,1,0,0
725,[양재2동] 개뜰어린이공원,서울특별시 서초구 마방로6길 3,0,0,1,0,0
726,금호나들목 어린이놀이터,서울특별시 성동구 동호로 21,0,0,1,0,0
727,개나리 래미안 아파트 놀이터 2,서울특별시 강남구 역삼로 314,0,0,1,0,0
728,개나리 래미안 아파트 놀이터 1,서울특별시 강남구 역삼로 314,0,0,1,0,0
729,역삼 이편한 세상 놀이터 3,서울특별시 강남구 선릉로69길 20,0,0,1,0,0
730,역삼 이편한 세상 놀이터 1,서울특별시 강남구 선릉로69길 20,0,0,1,0,0
731,역삼 이편한세상 놀이터 2,서울특별시 강남구 선릉로69길 20,0,0,1,0,0
732,신사삼성래미안 아파트 놀이터,서울특별시 강남구 압구정로2길 20,0,0,1,0,0
733,[양재2동] 양재천근린공원,서울특별시 서초구 양재천동자전거길 447,0,0,1,0,0
734,래미안강남힐즈아파트 놀이터1,서울특별시 강남구 자곡로 101,0,0,1,0,0
735,래미안강남힐즈아파트 유아놀이터,서울특별시 강남구 자곡로 101,0,0,1,0,0
736,LH강남브리즈힐 어린이놀이터3,서울특별시 강남구 자곡로3길 45,0,0,1,0,0
737,LH강남브리즈힐 어린이놀이터2,서울특별시 강남구 자곡로3길 45,0,0,1,0,0
738,LH강남브리즈힐 어린이놀이터1,서울특별시 강남구 자곡로3길 45,0,0,1,0,0
739,LH강남3단지 풀꽃다리놀이터,서울특별시 강남구 자곡로3길 22,0,0,1,0,0
740,역삼 나들이 공원,서울특별시 강남구 역삼로 315-1,0,0,1,0,0
741,개나리 푸르지오 아파트 놀이터,서울특별시 강남구 역삼로 314,0,0,1,0,0
742,LH강남3단지 동그라미놀이터,서울특별시 강남구 자곡로3길 22,0,0,1,0,0
743,LH강남3단지 나무놀이터,서울특별시 강남구 자곡로3길 22,0,0,1,0,0
744,LH강남3단지 네모놀이터,서울특별시 강남구 자곡로3길 22,0,0,1,0,0
745,LH강남3단지 세모놀이터,서울특별시 강남구 자곡로3길 22,0,0,1,0,0
746,LH강남힐스테이트 3동 놀이터,서울특별시 강남구 자곡로3길 21,0,0,1,0,0
747,LH강남힐스테이트 5동 놀이터,서울특별시 강남구 자곡로3길 21,0,0,1,0,0
748,관악산무장애숲길,서울특별시 관악구 관악산나들길 149,0,0,1,0,0
749,대현산 어린이공원,서울특별시 성동구 독서당로63길 65,0,0,1,0,0
750,LH강남힐스테이트 2동 놀이터,서울특별시 강남구 자곡로3길 21,0,0,1,0,0
751,LH강남힐스테이트 1동 놀이터,서울특별시 강남구 자곡로3길 21,0,0,1,0,0
752,측백나무가 반겨주는 지정보호수 마을마당,서울특별시 강서구 곰달래로31길 70,0,0,1,0,0
753,역삼 래미안 그레이튼 아파트 3차 놀이터,서울특별시 강남구 도곡로 43길 20,0,0,1,0,0
754,금호동 유아동네숲터,서울특별시 성동구 독서당로57가길 24,0,0,1,0,0
755,대현산 장미원,서울특별시 성동구 독서당로57가길 24,0,0,1,0,0
756,불암산 유아숲체험원,서울특별시 노원구 한글비석로12길 51-64,0,0,1,0,0
757,[양재2동] 고인돌근린공원,서울특별시 서초구 동산로12길 13-16,0,0,1,0,0
758,인왕산유아숲체험원,서울특별시 종로구 사직로9길 15-32,0,0,1,0,0
759,유아동네숲터(인왕산입구),서울특별시 종로구 사직로9길 15-32,0,0,1,0,0
760,유아동네숲터(경희궁공원내 뒤쪽),서울특별시 종로구 새문안로 55,0,0,1,0,0
761,유아동네숲터(경희궁공원내 앞쪽),서울특별시 종로구 새문안로 55,0,0,1,0,0
762,중랑행복3농장(망우2호),서울특별시 중랑구 용마산로100길 86-1,0,0,1,0,0
763,은하수가로공원,서울특별시 성동구 왕십리로 410,0,0,1,0,0
764,대모산 무장애나눔길,서울특별시 강남구 광평로10길 14-7,0,0,1,0,0
765,환구단,서울특별시 중구 소공로 106,0,0,1,0,0
766,양화폭포공원,서울특별시 영등포구 노들로 221,0,0,1,0,0
767,신길공원,서울특별시 영등포구 도림로80길 6,0,0,1,0,0
768,능골산 유아숲체험원,서울특별시 구로구 고척로27바길 59,0,0,1,0,0
769,학봉 공원,서울특별시 강남구 삼성로111길 8,0,0,1,0,0
770,언주 근린공원,서울특별시 강남구 역삼로 306,0,0,1,0,0
771,보은 근린 공원,서울특별시 강남구 언주로 332,0,0,1,0,0
772,영동 근린 공원,서울특별시 강남구 선릉로69길 20,0,0,1,0,0
773,대치 은행나무 공원,서울특별시 강남구 선릉로76길 11(대치동),0,0,1,0,0
774,압구정 현대8차 아파트 놀이터,서울특별시 강남구 압구정로 309,0,0,1,0,0
775,압구정한양 4차 아파트 놀이터,서울특별시 강남구 압구정로 313,0,0,1,0,0
776,역삼개나리공원,서울특별시 강남구 논현로79길 24,0,0,1,0,0
777,샘터근린공원,서울특별시 강남구 삼성로119길 49,0,0,1,0,0
778,청담은행나무공원,서울특별시 강남구 도산대로67길 15,0,0,1,0,0
779,청담목련어린이공원,서울특별시 강남구 도산대로90길 3,0,0,1,0,0
780,못골위 공원,서울특별시 강남구 자곡로7길 36-9,0,0,1,0,0
781,숲자락공원,서울특별시 강남구 자곡로 81,0,0,1,0,0
782,율현 윗방죽마을공원,서울특별시 강남구 밤고개로24길 60,0,0,1,0,0
783,수서 궁마을공원,서울특별시 강남구 광평로42길 14,0,0,1,0,0
784,충현2공원,서울특별시 강남구 테헤란로27길 40,0,0,1,0,0
785,충현1공원,서울특별시 강남구 논현로102길 14,0,0,1,0,0
786,마장체육공원,서울특별시 성동구 마조로15길 24,0,0,1,0,0
787,꽃피울 어린이공원,서울특별시 중랑구 신내로 115,0,0,1,0,0
788,[중랑구] 한아름어린이공원,서울특별시 중랑구 신내로 155,0,0,1,0,0
789,아래반고개공원,서울특별시 강남구 헌릉로622길 9,0,0,1,0,0
790,윗반고개공원,서울특별시 강남구 헌릉로645길 11,0,0,1,0,0
791,길섶 근린공원,서울특별시 강남구 언주로 70길 36,0,0,1,0,0
792,대치 까치 공원,서울특별시 강남구 삼성로57길 39(대치동),0,0,1,0,0
793,역삼 까치공원,서울특별시 강남구 테헤란로6길 18(역삼동),0,0,1,0,0
794,논현 무궁화공원,서울특별시 강남구 봉은사로 151(논현동) ,0,0,1,0,0
795,논현 까치 공원,서울특별시 강남구 강남대로122길 23(논현동),0,0,1,0,0
796,논현 소나무 공원,서울특별시 강남구 학동로 318,0,0,1,0,0
797,논현 은행나무 공원,서울특별시 강남구 학동로 5길 15,0,0,1,0,0
798,덕수궁,서울특별시 중구 세종대로 99,0,0,1,0,0
799,출발마당,서울특별시 강남구 논현로22길 78,0,0,1,0,0
800,압구정 목련공원,서울특별시 강남구 압구정로39길 58,0,0,1,0,0
801,압구정동 현대 5차 아파트 놀이터,서울특별시 강남구 압구정로29길 68,0,0,1,0,0
802,"압구정동 현대 (10,13,14차) 아파트 놀이터",서울특별시 강남구 압구정로29길 69,0,0,1,0,0
803,"압구정동 신현대 (9,11,12차) 아파트 놀이터",서울특별시 강남구 압구정로 151,0,0,1,0,0
804,압구정동 미성1차 아파트 놀이터,서울특별시 강남구 압구정로11길 17,0,0,1,0,0
805,압구정동 미성2차 아파트 놀이터,서울특별시 강남구 압구정로 113,0,0,1,0,0
806,수서 탄천근린공원,서울특별시 강남구 광평로60길 16,0,0,1,0,0
807,수서 은행나무어린이공원,서울특별시 강남구 광평로51길 49,0,0,1,0,0
808,수서6단지아파트 어린이놀이터,서울특별시 강남구 광평로56길 11,0,0,1,0,0
809,수서 개나리어린이공원,서울특별시 강남구 광평로56길 11,0,0,1,0,0
810,수서 삼익아파트 놀이터,서울특별시 강남구 광평로51길 27,0,0,1,0,0
811,수서 주공1단지 놀이터,서울특별시 강남구 광평로51길 49,0,0,1,0,0
812,수서 목련공원,서울특별시 강남구 광평로51길 36,0,0,1,0,0
813,수서 한아름아파트 놀이터,서울특별시 강남구 광평로51길 22,0,0,1,0,0
814,논현목련공원,서울특별시 강남구 강남대로124길 63,0,0,1,0,0
815,논현개나리공원,서울특별시 강남구 논현로123길 19,0,0,1,0,0
816,포이근린공원,서울특별시 강남구 언주로 103,0,0,1,0,0
817,쟁골 어린이 공원,서울특별시 강남구 밤고개로12길 29,0,0,1,0,0
818,역삼 래미안아파트 놀이터,서울특별시 강남구 선릉로69길 19,0,0,1,0,0
819,옥정소공원,서울특별시 성동구 매봉길 17,0,0,1,0,0
820,해오라기어린이공원,서울특별시 노원구 동일로186길 57-2,0,0,1,0,0
821,누리숲 어린이공원,서울특별시 서초구 서운로 201,0,0,1,0,0
822,역삼 푸르지오 아파트 놀이터,서울특별시 강남구 언주로 332,0,0,1,0,0
823,국립극장 공연예술박물관,서울특별시 중구 장충단로 59,0,0,1,0,0
824,창신어린이공원 놀이터,서울특별시 종로구 창신동 23-362,0,0,1,0,0
825,숭인 놀이터,서울특별시 종로구 숭인동 605,0,0,1,0,0
826,못골아래공원,서울특별시 강남구 자곡로7길 3,0,0,1,0,0
827,역삼 장미공원,서울특별시 강남구 언주로 65길,0,0,1,0,0
828,역삼  개나리 공원,서울특별시 강남구 논현로 79길 24,0,0,1,0,0
829,배재어린이공원,서울특별시 중구 서소문로11길 35,0,0,1,0,0
830,충현어린이공원,서울특별시 중구 동호로11차길 1,0,0,1,0,0
831,세천공원,서울특별시 강남구 자곡로 16,0,0,1,0,0
832,행복공원,서울특별시 강남구 헌릉로569길 46-1,0,0,1,0,0
833,불암산 엘리베이터전망대,서울특별시 노원구 한글비석로12길 51-27,0,0,1,0,0
834,서울대 자하연호수공원,서울특별시 관악구 관악로 1,0,0,1,0,0
835,양재천 메타세쿼이아길,서울특별시 강남구 남부순환로 지하 3104,0,0,1,0,0
836,양재천 밀미리교,서울특별시 강남구 남부순환로 지하 2744,0,0,1,0,0
837,월계어린이공원,서울특별시 노원구 석계로13길,0,0,1,0,0
838,소곶네어린이공원,서울특별시 노원구 석계로13길,0,0,1,0,0
839,궁동 생태공원 어린이놀이터,서울특별시 구로구 오리로 1352,0,0,1,0,0
840,강남한신휴플러스8단지 내 놀이터,서울특별시 강남구 밤고개로27길 20,0,0,1,0,0
841,쉼표공원,서울특별시 강남구 헌릉로571길 46-2,0,0,1,0,0
842,모랫어린이공원,서울특별시 도봉구 노해로70길 119,0,0,1,0,0
843,월천공원,서울특별시 도봉구 노해로70길 86,0,0,1,0,0
844,효자어린이공원,서울특별시 도봉구 노해로70길 19,0,0,1,0,0
845,은곡마을공원,서울특별시 강남구 헌릉로571길 46-2,0,0,1,0,0
846,도담공원,서울특별시 강남구 헌릉로571길 56-1,0,0,1,0,0
847,물맞이공원,서울특별시 강남구 헌릉로569길 39-4,0,0,1,0,0
848,세곡천어린이공원,서울특별시 강남구 헌릉로590길 100,0,0,1,0,0
849,직녀어린이공원,서울특별시 성동구 마장로 164,0,0,1,0,0
850,뚝딱뚝딱 놀이터,서울특별시 도봉구 해등로 32,0,0,1,0,0
851,[내곡] 아람어린이공원,서울특별시 서초구 헌릉로8길 60,0,0,1,0,0
852,[내곡] 윗샘어린이공원,서울특별시 서초구 샘마을1길 8,0,0,1,0,0
853,단군성전,서울특별시 종로구 인왕산로 22,0,0,1,0,0
854,사직단,서울특별시 종로구 사직로 89,0,0,1,0,0
855,유만어린이공원,서울특별시 도봉구 노해로70길 19,0,0,1,0,0
856,인헌동유아숲체험원,서울특별시 관악구 인헌16다길 14,0,0,1,0,0
857,뱃골 어린이공원,서울특별시 도봉구 해등로 32-18,0,0,1,0,0
858,창4동 야외시설,서울특별시 도봉구 마들로13길 218,0,0,1,0,0
859,비둘기어린이공원,서울특별시 동작구 강남초등4길 14-4,0,0,1,0,0
860,백련산 유아숲 체험장,서울특별시 서대문구 연희로41가길 29-32,0,0,1,0,0
861,백련근린공원 논골 어린이공원,서울특별시 서대문구 연희로41길 173,0,0,1,0,0
862,실락어린이공원,서울특별시 서대문구 통일로48가길 37,0,0,1,0,0
863,홍제유연,서울특별시 서대문구 통일로 484,0,0,1,0,0
864,가곡어린이공원 ,서울특별시 강서구 강서로 348,0,0,1,0,0
865,대왕어린이놀이터,서울특별시 강남구 헌릉로590길 33,0,0,1,0,0
866,봉제산 태양광장 물놀이터 ,서울특별시 강서구 등촌로13자길 42-14,0,0,1,0,0
867,[중랑구] 구릉공원,서울특별시 중랑구 신내역로 174,0,0,1,0,0
868,세검정터 정자공원,서울특별시 종로구 세검정로 244,0,0,1,0,0
869,솔길어린이공원,서울특별시 구로구 가마산로 151-13,0,0,1,0,0
870,양화어린이공원,서울특별시 마포구 월드컵로5길 79,0,0,1,0,0
871,신수어린이공원,서울특별시 마포구 광성로 3,0,0,1,0,0
872,수림대 장미공원,서울특별시 중랑구 중랑천로 346,0,0,1,0,0
873,역삼소나무공원,서울특별시 강남구 강남대로62길 21,0,0,1,0,0
874,한라비발디 아파트 단지내 호랑이 놀이터,서울특별시 강남구 남부순환로365길 33,0,0,1,0,0
875,도곡 경남아파트 단지내 놀이터,서울특별시 강남구 논현로 209,0,0,1,0,0
876,럭키아파트 단지내 테니스장옆 놀이터,서울특별시 강남구 논현로 213,0,0,1,0,0
877,옹달샘어린이공원,서울특별시 동작구 국사봉2바길 3,0,0,1,0,0
878,와룡근린공원 놀이터,서울특별시 종로구 와룡공원길 242,0,0,1,0,0
879,지봉골 어린이 공원,서울특별시 종로구 지봉로13길 14,0,0,1,0,0
880,낙산 어린이 공원,서울특별시 종로구 창신길 210-11,0,0,1,0,0
881,은천동마을마당(은천쌈지마당),서울특별시 관악구 봉천로33가길 19-13,0,0,1,0,0
